order_id,products
1245548,8277 44310
1401313,13176 21137 30639 35503
1039108,13287 30633 44085
1169866,18523 30169
1466856,13870 21903 38739
1761724,12039 36011
1455710,13176 18465 24964 27845 31528
406574,21616
3258259,19660 27845
2059234,10070 27113 29180 35842
148179,35507
1685937,8424 39276
1625447,19677
1301945,15399
1943260,24852
1626027,4920
2487247,39275
3035424,20463 21903
875283,24759
2217337,25138
2699981,13740
2799625,24654 27086 30949 48857
3010484,33548 44156 44632
2382153,24852
599576,21261
692457,24852
3054679,4799 16185 21903 28985 34622 41220 46667
3138292,36011
546910,17872 24852 26209 42265 43545
100384,42731
2059366,11492
3183918,13176
267418,24852 30391 39877 39928 47626 47766
1633293,14764 19057 27845
2311326,13176 26604 39877
1044213,13113 21616 21903 24852 27845
1178105,13176
1714862,3957 12069 13176 17795 18410 39877 41220 47209
2121083,45066
3170820,18747 21447
1754086,21903 30391 35951 41220
2370145,4357 5640 24852 25533
1746655,33452 43100
449596,39657
27168,24852
1967999,32851 36956 45005 45279
3187637,21903 44632
1678016,21137 22367
1552078,43209
2618671,15741
2621481,16556 24852 28204 34047
793462,24852
2841481,196
49893,11520
2757923,2228 2453 35503 40706 46505
1687137,24852 47329
2820858,18610
2716045,24852 47766
3414370,33198 49235
1105410,5212
878704,16797
3211255,2855 17794 25817 26209 27531 40868 42900 44229
2692034,21137 27966
1628580,49235
2351229,47209
2020918,29447
1832364,4658 47630
1157722,16797
3279322,14366
560694,42637
1966781,21872
1839159,49235
893770,22255 44910
2390272,22175
488323,21137 39275
2935095,27845 27966 37646
536749,24852 27730 27845
372200,10326 12341
3213816,13176 22935 45066
1526243,46969
2259415,5450
937237,19660 20632 40396 47209
2193882,2770 4920 10106 15902 16797 24024 25705 31040 39527 43889 47759
1526114,12606
1254949,1940 9387 13702 41808
2837431,196 43154
3353475,47766
833684,49191
1701179,5491 22035 39928 49044
3399790,5782 47766
545235,24852 49235
2488239,18523
605400,13176
3328543,14084
3014120,13176 21903 40706
2855969,30635
662792,29615
506832,23341 24852
3335427,13629
2109141,43154
3187737,13176
1863134,13176 43352
2638823,3717 5077 31883
1710979,26165 42637 43961
66767,40001
2435189,13249
135516,459 16797 18233 43352 47931
2858402,13176
1701905,611 1364 6948 13176
1818279,32864
263893,37067
828182,1194 19660 21137 27845 33198 33674 48726
3142151,20119 24852
2256212,47766
3049560,14689
1173712,35221 38689
492592,5120 27086 39190
1604524,8859 43352
850590,5479 13176 27344 32655
2767328,21903
3209738,19171
1128115,5077
3148158,17341
2220046,37317
1773904,33198
885892,35561
1289697,26553
972409,16696 21131
2454414,5450 17794 28204
54765,8424
1042642,13249
59379,43154
363381,26165
3380910,12341 22507
2355364,15541
1823637,8424 17183 24852 27845 45106
803643,11520 20947 47766
1899641,14252 43631
268910,329 4962 27966 39275 47209 47626
463931,24852
784260,13176 18434 28613 30489 36550 45007 47209
1979120,49235
3196261,4605 23341 24184 24852 29487 47626 48823
1775467,13998
2918256,16797
125541,27086
1286511,5258
675040,24852 27845 44142 46979
1837882,24852
3085910,5479 13176 33198 37022 46969
163264,24852
2653798,23909 46088
3132035,24852
2930187,9637 26165
1046289,2953 5031
2392395,33787
3126789,8516 9405 16965
2277508,3957 12000 13249 13263 21137 26620 36865 42093 44632
2891156,43154
1060572,47209 47626
3274391,8803
94579,24852
2154048,13176
1029223,16797 24852 27730 41075 47766
3309664,9614 23484
896423,2538 43631
844444,15984 31635 48220
3408272,24852
36274,13176 35951
3416311,5479 7761 13176 21137 21616 21903 21938 26842 27344 36695 43768 44359
1350923,22035 24852 26899 32655 43154
3191994,7980
1799432,24852
3159578,47766
926607,44632 49191
3033711,42731
2972934,37003 48109
2682331,24852 31215
1858581,9755 12756 13176 22035 32864 33303 47766
1857284,24852
3149517,33381
1600356,45054 48655
1377880,49235
2222623,12980 24852
2695381,47766
1073385,44632
3054892,21386
3087520,4920 14084 24852 30489 37687 40545 43961 46990 47766 49683
1156330,28842 43295
3227223,25718 47766
2635823,38608 47766
1388773,4920
601071,1640 17191 26620 27010 27683 31964 37029 39275 45747 48464
2014339,6128 15860 24852 49517
668814,43565
2961384,24852
1700750,9124 33611
1435515,20580 21616 24221 27966
3260939,10761
3094588,28842
3200542,8277
2142510,33198
3300097,27845
2079317,1194
3384090,1831 49520
3375810,14780 17979 24964 38400
3026524,26165
411571,4210
505458,13176 47766
1012186,11520 11576 19660 21137 27845 36724 37646 39250 42562 47209
1398555,28204
414305,26790 36724 43643 44560
3195997,2635
30315,30391
3157255,44632
46802,14715 31651
2147983,6873 15700 17758 27325 30776
1821703,15123 34197
3215901,21137
1908966,5450 24852 42342
121060,27726
2861234,27086
1015446,4793 14702 16797 20899 32655 46820
2669197,24852 27845 47766
697852,19894
2862945,8859 21195
3075912,35596
3118482,21137 27662 44375
567746,40571
759421,2639 2971 19348 24852
2912731,13176
2406673,13176
2428873,16797
1932781,43631
2420767,21137 27845
2388059,4920 24838 35989
1949391,14761
2909479,26209
827919,12341
2147238,16797 24852 27360 38267 38739 48205
2369451,13042
862599,11512
1724383,21616 22935
901424,33768
3028100,13176 29447 47766
3003945,42731
1302240,13176 47209
360684,23962
841283,21903 40120
2285937,21927
1755682,29487
697322,36011 37646 42265 47209
234954,21903
3030853,33787 45066
2994562,29077
1275121,24852
2512420,17316
2139600,10840
1613262,24852
2805411,13128
448269,46562
1575163,18523 24852 28851 46906
975539,24852 45066
410017,29487
1748732,19977 20463 27316
1180357,21872
2784367,24964
2049010,1695 3765 28985
2685946,13176
1076193,41651
2347899,26981 39448
3115260,21903
3062100,13176
3065268,1700
2453179,21709 44632
789001,8277 30391
1300598,49683
46290,3661 5449 12581 26165 47766
2604178,29326
688661,24852
1550482,21903
1859699,24884 37022
656366,12218 13176 16234
2338423,20395
2138712,13351 22367 33754 38834
2340544,25466
1792290,32799
1372272,16797 20842
2043751,13176
1184184,24852
2565620,6184 12341
1806220,3957 5876 9421 40691
2457437,10673
617321,21137 27845
3076506,13176 27104
1809,5068 5258
972695,27428
1654175,1364 45066
1422432,10673 34582
2666538,3896 8467
3070459,8174 13176
2314747,10032 39921
549825,24852
3341477,39877
3349724,32655
13680,47626
508463,5785 13176 18583 20842 28535 44548
2721485,11614 14788 32403
893427,24852 42585
311701,23763 34117 37132 38941
184496,1559 8277 24852 36011 37646
1666107,21903 30391 43352
680000,13176 41842
1123900,9076
3415243,8920 43183
1290111,26620 47144
2272852,10070
3190545,40604
984541,15221
1924129,30827
3005413,24852 27966 38453 40199 44765
1352320,14233
3225289,3856 5077 6789 23341
2640711,21288
3383917,10301 11123 12951 19057 23291 31231 33929 47943 47977
2101718,2240 14233
462155,4942 24852 28204
2922896,11520 24838 39495
2537070,4149 22046
1196256,4462 5303 16398
1335729,27966 33819
2297397,24852
951243,8424 9076 23909 44683
1833289,8571 12341
1020502,16757 17706 47766
2291021,20114 24852 47626
1888112,3896 12440 14084 17630 40723
1548538,21709
1151010,40939
1516909,10070 36316
2011684,5785 44548
982838,24852 29387 38689
884136,13176 32478 37710 45051
1270593,47357
2706251,24852
645414,11365
252786,432 23044 24852
254514,13176 21709 30639
946610,19660 35951
1460370,35132 48559
3011321,24852 26165 34012
2037614,23734
3259737,43352
2691642,41220
2847724,9076 24852
2326287,29447
1280681,5450
3192027,1940 13176
1659164,21903 30776
1564546,27845
2419652,20345
43273,8277 24852 27845 29370 49235
1030139,24184
520535,8174
1649976,11869 35825
2414807,10125
119656,27845
1608250,13176 21137 42719
1086679,24852 35762
1636354,24852
1320460,7090 15741 45635
2737961,6615 14488
2670415,3765 8478 24852 30252
698774,26698
1289877,13176 47209
1245136,24852
3171742,24838
2265301,33754 47209
1115629,2855 13176 17794 27966 30391 40706 41999
1834584,28836
1744295,13176
641036,196
1579506,45007 47209
1208881,12914 17341 23909
1105029,17316 30949
1664882,33198
657701,4920 35951
1873588,10613 24852
851109,27313 32478
3025522,24852 47626
481220,6948
1472592,8859
2627758,8174
668272,46069
806547,21903 24852 47626 49683
862640,1559 13351 14917 18926 24177 24954
3323055,20561 32156 32553
2156962,13646 40706
3414280,17794 27845
185086,11365 39275 46802
1479187,23909 31964
533741,13176 18670
11849,1364 29244
905972,13176 43821
3220393,13176 21903 25890 35547
1824167,8230 18811 25332 30391 44359
3381452,24852 33852
2677205,10070 15424
143788,26165
1069216,24852 35951
1043800,7021 24852 35951
1082975,47209
343269,24852 47766
1481844,20940 20995
1236808,47157
1484390,13176
3274795,27966
2072438,24852 33651
1520009,10749
1464173,48351
2216826,33120
1390118,9036 21903 24024 42244
2121836,2322 3896 6101 13176 19057 20738 31100 35914 39561 42265 45013 45374 47209 47403
485254,19348
2015680,38928
2617230,48775
1569566,38928
465091,24852 27531 28553 46802
763696,5258
2140520,30489 40723
402483,44632 49355
2081399,22959
692376,20955
2270494,1940 3664 24186 28610
184264,31958
902181,6182
1855210,44632
1825197,13176 27966 33279 47492
559802,11136
2885986,12017
672427,21903 26165
1094573,13176 27966
174292,35951
2116253,13176
315120,13176
2383176,130
2174589,26209
2827060,24852
2459470,19894 29077
1204458,15693 30353
2711200,32734
1248000,4656 8670 10749 35503 35951 39560 48859
2061438,4776 5068 29640 41273 41290
454665,29487
50509,42731
1287494,30391
2335133,14084 21137
2390235,47766
3058495,21137
260236,21137
35668,7156 17794 20114 24852 42585 45007 47626
2090197,17207
2915277,8048
1369414,14947 30353 36316 44632
2234503,27985
881936,21137
1339797,19660
1312813,18211 23909
625387,19660 37710 46061
826983,8424 26317 42450 44910
2202591,24852
430765,21903
47958,4793 5785 13176
932301,21903 35951
171447,13646 24852 35163
1124519,35221 41290
1465768,24852
3341842,4920 5212 21137 22959
400585,19173 27730
3033020,6187
2677567,6104 8467 13176 21009 44632 45066
1600446,45066
2121471,5545 30169 38558 46676
1745049,25670 40310 46941 47626
2247017,15902 27845
534103,24852
3194801,24235
2383989,21938
1596939,24852
2759335,25858 26318 36894
3402673,13176 24799 47144
830893,21445
2765818,23909 47931
616020,15872 30827
509470,24852 38818
2346749,15366 19575 19678 22220 24852 25965 30121 36550
3334553,14467
3225522,16848 47059 48925
3083568,22935 27325 32566 47626
321621,15290 27966 48857
571607,5884 13176 27020 36064
1787467,21137 29447
1308225,12606
396376,23909 24852
1143469,46906
3086028,26620
3257351,17745 17794 19057 20869 21903 24852 48628
2327183,9515
1792722,24852
507566,44632
1951402,25466 31231 33731 40723
2522595,13176 39877
169510,24852
539597,21137 30489
254767,24852
1904209,16797
833367,43154
778442,29127
2480545,2750
689237,24852 40897 44799
923165,7963 47209
1457846,20082
54292,48559
2902036,26165
3199158,6184
3182282,47209
2739531,43352
2428960,5575 13176 21137 33198 47766
979623,6692 16848 33120 48925
2155760,13249 27845
1991076,3631 26604
284533,16797
1931949,24852
1496156,8048
224350,10831 13176 18232 21137 35561
1569498,22315
2120679,5479 24852
2223709,15286
1006911,2086 6182 13176
2330348,47766
1806186,1511 8277 24852 36070 41220
142946,4945 7413 21137 22367 24518 24852 26346 31683 34497 46906 47626
1876765,24852
912787,21903
1031464,329 6104 7314 16185 33000 47626
2141966,23909
37291,21903 49683
1227267,27845 47209
2754237,13176 19057
2714375,1194
916089,49235
2110564,9458 22069 28296 39282
3279031,44632
448573,17122
2558932,37508 44632
354075,48679
1572674,12078 48762
2391575,14576 17924
3380883,20574
1721887,13176
1924330,20842 27966 47766
2032056,15872 39928
231141,30827
1921132,21573 22362 26348 32403 37104 48762
2291714,5322
2413319,7413 18288 22825 42450
2286477,24852 47766
1394551,5782
496359,27845
653775,12258 24852 46510
438111,26209
395162,6166 16768 17341 39408
1835413,47931
2990289,29848 32799
3216336,47141
734473,23909
1526981,24852 26165
1331845,13176 21903
3414358,24852
2159761,10148 36425 37681 43611
2796202,1890 25931 39993 49683
2111955,8424
3255107,24852
120906,47209
2312692,24852
334949,24852 36315
493798,2611 27845
3231622,21903 24489 24852 33352
2625256,20314 42265
2602918,10301 23291 30442 30639 33929 35633 38991
2090522,13176 19125 36036
2996684,12508 16797
1297645,19863 46817 48626
1387705,14127 47209
1749348,21903
1227748,26209 27966 28204
1488058,4097 21137 29447 30233
1212276,13166 19057 21137 22935 24852 32655 38273
1225857,1511 8057 19057 35652
109170,21137 33125
1294229,21938
1830609,27845
1933710,17872 21405 28476 37067 40852
2908662,21903
948651,196 42500
1392455,13629 19660
2107438,47766
1660033,10333 10755 36664 46870
710187,20940 38928
2851030,6740
2857481,19660 30774
2502978,13176 19820 21376 42680 43768
1382001,11199
230505,10326
734846,24852
1149512,24852 35045
21309,24852
1914977,19171 32047 37067
261738,5876
2683370,16083
2930024,9199 22569
423969,8859
279321,14874
674519,45007
1026030,10070 13176
1125959,24852
1111788,11352
3182872,28985 42585
2163332,10749 13176
144276,4793 13176 35503
2132909,26604 27845 40156 41670 44632 47766
997927,329 9839 13176 18362 21137 22935 24489 26940 44632 47209
1269138,21616 27845 39411 49683
1770742,21903
1001776,38928
3296271,24852
710025,13176 19660 38313
517691,30489
3193627,16797
2734937,1729 30591
2394121,21903
1229745,24852
2985457,38444
2380287,432
1006707,6359
2814139,260 6104 17794 21137 34668 41720 47209
158101,21137 24852 27845
1817009,17191 24838 24852 44632
1009038,432 21903 42265 47766
80406,8118 12341
1000989,24852
1350368,35535 36550 42719
606020,46820
2710152,21137 37718 38544
2651132,20940
3197122,3957 30391
843365,8571 49610
1289105,30169
2371760,22035
1270583,196
2584425,17183 29447
2080277,13936 28993
1553288,13176
1478747,15700 16797 24852
3003339,26209
3116150,24852
748634,1577 5015 12060 13176 21527 29126 35050 36361
2889855,6846 31683
2853209,24852 48679
195176,30827 35951
2099483,21903 24852 30489
2965361,19115 21903 22124 24852 30326 46906
2600500,19348 43693 46820
2537625,6638
2247,13176
617956,12140
1156093,42265
1471639,11109 27744
2330987,16797 16965
2179992,21137
2784002,33198
1755893,13176 16083 47626
3187040,44632
113776,6347 8174 19057 23630 24852
1981717,28156 33682 33787
1240946,46654
667136,3957 23427 44632
1604193,38400 45788
2143225,21616
2374009,13176
887118,13176 16797 24852 46516 47766
1543037,44177
2949906,21903
2386030,19660 25256
2839127,48628
708062,45948
2497148,13176 20339 21903
1165609,24852 39475
83862,13249
266491,5488 21131
620615,39242
1362088,36107
2749336,5077
508874,21137 45007 45066 47630
1307125,21903 47766
2130111,19660
1453469,19511 47766
3140261,10673 35413
2868323,27247 47144
1620048,15123 21709
60213,17948 21903 24489
1085214,46979
1347769,5785
1546953,47626
302318,19660
1764341,29346 33464 35613
2166069,13176
742601,9534 17902 21903 24852 43122 45864
197989,13176
1230961,22576
1826782,588 20842 23102 24852 28092 29092 34969
2059612,30340
62146,27845
833522,21903 27086
3339130,22035
2347222,13176
2932577,49235
564479,49235
3220718,432 41950
2699885,1463 21903 24852 30233 43122
987615,9212 18027 21137 21169 24838 27949 37158
2727197,13176 21137 45066
727085,47766
2133153,14114
2897185,3957 21137 21903 40396
2292225,4920
431706,23879 24852
